x,y,land_cover,site,cluster_label,grad_cam_value
7,14,Crops,158,1,1.0
8,14,Crops,158,1,0.8935709595680237
9,14,Crops,158,1,0.3538067936897278
10,14,Crops,158,1,0.007246637251228094
11,14,Crops,158,1,0.0408303439617157
12,14,Tree,158,0,0.0
13,14,Tree,158,0,0.0
14,14,Tree,158,0,0.0
15,14,Tree,158,0,0.0
16,14,Crops,158,1,0.04220438748598099
17,14,Crops,158,0,0.0
18,14,Tree,158,7,0.16648589074611664
0,15,Tree,158,0,0.0
1,15,Tree,158,0,0.0
2,15,Tree,158,0,0.0
3,15,Crops,158,0,0.0
4,15,Crops,158,0,0.0
5,15,Crops,158,0,0.0
6,15,Crops,158,0,0.0
7,15,Crops,158,1,0.23917706310749054
8,15,Crops,158,1,0.6581558585166931
9,15,Crops,158,1,0.5918729901313782
10,15,Crops,158,1,0.5286771059036255
11,15,Crops,158,1,0.15864993631839752
12,15,Tree,158,0,0.0
13,15,Tree,158,0,0.0
14,15,Tree,158,0,0.0
15,15,Tree,158,0,0.0
16,15,Tree,158,0,0.0
17,15,Tree,158,0,0.0
18,15,Tree,158,7,0.16962340474128723
0,16,Tree,158,2,0.20957227051258087
1,16,Tree,158,0,0.0
2,16,Tree,158,0,0.0
3,16,Crops,158,0,0.0
4,16,Crops,158,0,0.0
5,16,Crops,158,0,0.0
6,16,Crops,158,0,0.0
7,16,Crops,158,0,0.0
8,16,Crops,158,1,0.020741639658808708
9,16,Crops,158,1,0.2710952162742615
10,16,Crops,158,1,0.28021061420440674
11,16,Crops,158,1,0.2741009593009949
12,16,Tree,158,1,0.022586535662412643
13,16,Tree,158,0,0.0
14,16,Tree,158,0,0.0
15,16,Tree,158,0,0.0
16,16,Tree,158,0,0.0
17,16,Tree,158,0,0.0
18,16,Tree,158,0,0.0
0,17,Tree,158,2,0.4059204161167145
1,17,Tree,158,2,0.09493459761142731
2,17,Crops,158,0,0.0
3,17,Crops,158,0,0.0
4,17,Crops,158,0,0.0
5,17,Crops,158,0,0.0
6,17,Crops,158,0,0.0
7,17,Crops,158,0,0.0
8,17,Crops,158,0,0.0
9,17,Tree,158,0,0.0
10,17,Tree,158,1,0.10992863029241562
11,17,Tree,158,1,0.1135331243276596
12,17,Tree,158,0,0.0
13,17,Tree,158,0,0.0
14,17,Tree,158,0,0.0
15,17,Tree,158,0,0.0
16,17,Tree,158,0,0.0
17,17,Tree,158,0,0.0
18,17,Tree,158,0,0.0
0,18,Tree,158,2,0.25124773383140564
1,18,Tree,158,0,0.0
2,18,Tree,158,0,0.0
3,18,Crops,158,0,0.0
4,18,Crops,158,0,0.0
5,18,Crops,158,0,0.0
6,18,Crops,158,0,0.0
7,18,Crops,158,0,0.0
8,18,Tree,158,0,0.0
9,18,Tree,158,0,0.0
10,18,Tree,158,0,0.0
11,18,Tree,158,0,0.0
12,18,Tree,158,0,0.0
13,18,Tree,158,0,0.0
14,18,Tree,158,0,0.0
15,18,Tree,158,0,0.0
16,18,Tree,158,0,0.0
17,18,Tree,158,0,0.0
18,18,Tree,158,0,0.0
0,0,Tree,159,1,0.17708252370357513
1,0,Tree,159,1,0.14714455604553223
2,0,Tree,159,1,0.7231512069702148
3,0,Tree,159,1,0.5706759691238403
4,0,Tree,159,1,0.32784703373908997
5,0,Tree,159,0,0.0
6,0,Tree,159,0,0.0
7,0,Tree,159,0,0.0
8,0,Tree,159,0,0.0
9,0,Crops,159,0,0.0
10,0,Crops,159,0,0.0
11,0,Crops,159,0,0.0
12,0,Crops,159,0,0.0
13,0,Crops,159,4,0.04126051813364029
14,0,Crops,159,4,0.1895352154970169
15,0,Crops,159,4,0.2694081664085388
16,0,Crops,159,4,0.2201606184244156
17,0,Grass,159,4,0.10048172622919083
18,0,Grass,159,0,0.0
0,1,Tree,159,0,0.0
1,1,Tree,159,1,0.08986294269561768
2,1,Tree,159,1,0.2678147256374359
3,1,Tree,159,1,0.38223686814308167
4,1,Tree,159,1,0.4495053291320801
5,1,Tree,159,1,0.03391415253281593
6,1,Tree,159,0,0.0
7,1,Tree,159,0,0.0
8,1,Tree,159,0,0.0
9,1,Tree,159,0,0.0
10,1,Grass,159,0,0.0
11,1,Grass,159,0,0.0
12,1,Grass,159,0,0.0
13,1,Crops,159,0,0.0
14,1,Crops,159,0,0.0
15,1,Crops,159,0,0.0
16,1,Crops,159,0,0.0
17,1,Crops,159,0,0.0
18,1,Crops,159,4,0.047798410058021545
0,2,Tree,159,0,0.0
1,2,Tree,159,1,0.3535222113132477
2,2,Tree,159,1,0.7735514044761658
3,2,Tree,159,1,1.0
4,2,Tree,159,1,0.9241970777511597
5,2,Tree,159,1,0.2959473431110382
6,2,Tree,159,0,0.0
7,2,Tree,159,0,0.0
8,2,Tree,159,0,0.0
9,2,Tree,159,0,0.0
10,2,Tree,159,0,0.0
11,2,Tree,159,0,0.0
12,2,Tree,159,0,0.0
13,2,Tree,159,4,0.09400925040245056
14,2,Crops,159,4,0.2967672646045685
15,2,Grass,159,4,0.1935894936323166
16,2,Crops,159,4,0.30659881234169006
17,2,Crops,159,4,0.22199183702468872
18,2,Crops,159,4,0.4705231189727783
0,3,Tree,159,1,0.033049654215574265
1,3,Tree,159,1,0.05497455596923828
2,3,Tree,159,1,0.2579156160354614
3,3,Tree,159,1,0.4972151517868042
4,3,Tree,159,1,0.2494598776102066
5,3,Tree,159,1,0.07553314417600632
6,3,Tree,159,0,0.0
7,3,Tree,159,0,0.0
8,3,Tree,159,0,0.0
9,3,Tree,159,0,0.0
10,3,Tree,159,0,0.0
11,3,Tree,159,0,0.0
12,3,Tree,159,4,0.19706039130687714
13,3,Tree,159,4,0.3245556056499481
14,3,Grass,159,4,0.380521297454834
15,3,Tree,159,4,0.18093395233154297
16,3,Tree,159,4,0.3362372815608978
17,3,Tree,159,4,0.12264721095561981
18,3,Tree,159,4,0.44262978434562683
0,4,Tree,159,0,0.0
1,4,Tree,159,0,0.0
2,4,Crops,159,0,0.0
3,4,Tree,159,0,0.0
4,4,Tree,159,1,0.07002721726894379
5,4,Tree,159,1,0.19406911730766296
6,4,Tree,159,0,0.0
7,4,Tree,159,0,0.0
8,4,Tree,159,0,0.0
9,4,Tree,159,0,0.0
10,4,Tree,159,0,0.0
11,4,Tree,159,0,0.0
12,4,Tree,159,0,0.0
13,4,Tree,159,0,0.0
14,4,Tree,159,0,0.0
15,4,Crops,159,0,0.0
16,4,Tree,159,0,0.0
17,4,Tree,159,0,0.0
18,4,Tree,159,4,0.24998775124549866
0,5,Tree,159,0,0.0
1,5,Tree,159,0,0.0
2,5,Crops,159,0,0.0
3,5,Tree,159,0,0.0
4,5,Tree,159,1,0.04030980169773102
5,5,Tree,159,1,0.3628390431404114
6,5,Tree,159,1,0.3179273009300232
7,5,Tree,159,1,0.05524180829524994
8,5,Tree,159,0,0.0
9,5,Tree,159,0,0.0
10,5,Tree,159,0,0.0
11,5,Tree,159,0,0.0
12,5,Tree,159,0,0.0
13,5,Tree,159,0,0.0
14,5,Tree,159,0,0.0
15,5,Crops,159,0,0.0
16,5,Tree,159,0,0.0
17,5,Tree,159,0,0.0
18,5,Tree,159,4,0.14895880222320557
0,6,Crops,159,0,0.0
1,6,Crops,159,0,0.0
2,6,Crops,159,0,0.0
3,6,Grass,159,0,0.0
4,6,Tree,159,1,0.09656360745429993
5,6,Tree,159,1,0.3702637851238251
6,6,Tree,159,1,0.6291489601135254
7,6,Tree,159,1,0.47037920355796814
8,6,Tree,159,1,0.1487371027469635
9,6,Tree,159,0,0.0
10,6,Tree,159,0,0.0
11,6,Tree,159,0,0.0
12,6,Tree,159,0,0.0
13,6,Tree,159,0,0.0
14,6,Tree,159,0,0.0
15,6,Crops,159,0,0.0
16,6,Tree,159,0,0.0
17,6,Tree,159,0,0.0
18,6,Tree,159,4,0.1837204545736313
0,7,Crops,159,0,0.0
1,7,Crops,159,0,0.0
2,7,Crops,159,0,0.0
3,7,Grass,159,0,0.0
4,7,Tree,159,0,0.0
5,7,Tree,159,0,0.0
6,7,Tree,159,1,0.10681945085525513
7,7,Tree,159,0,0.0
8,7,Tree,159,0,0.0
9,7,Tree,159,0,0.0
10,7,Tree,159,0,0.0
11,7,Tree,159,0,0.0
12,7,Tree,159,0,0.0
13,7,Tree,159,0,0.0
14,7,Tree,159,0,0.0
15,7,Tree,159,0,0.0
16,7,Tree,159,0,0.0
17,7,Tree,159,0,0.0
18,7,Tree,159,4,0.26892393827438354
0,8,Crops,159,0,0.0
1,8,Crops,159,0,0.0
2,8,Crops,159,0,0.0
3,8,Tree,159,0,0.0
4,8,Tree,159,0,0.0
5,8,Tree,159,0,0.0
6,8,Tree,159,0,0.0
7,8,Tree,159,0,0.0
8,8,Tree,159,0,0.0
9,8,Tree,159,0,0.0
10,8,Tree,159,0,0.0
11,8,Tree,159,0,0.0
12,8,Tree,159,0,0.0
13,8,Tree,159,0,0.0
14,8,Tree,159,0,0.0
15,8,Tree,159,0,0.0
16,8,Tree,159,0,0.0
17,8,Tree,159,0,0.0
18,8,Tree,159,4,0.29937654733657837
0,9,Crops,159,0,0.0
1,9,Crops,159,0,0.0
2,9,Tree,159,0,0.0
3,9,Tree,159,0,0.0
4,9,Tree,159,0,0.0
5,9,Tree,159,0,0.0
6,9,Tree,159,0,0.0
7,9,Tree,159,0,0.0
8,9,Tree,159,0,0.0
9,9,Tree,159,0,0.0
10,9,Tree,159,0,0.0
11,9,Tree,159,0,0.0
12,9,Tree,159,0,0.0
13,9,Tree,159,0,0.0
14,9,Tree,159,0,0.0
15,9,Tree,159,0,0.0
16,9,Tree,159,0,0.0
17,9,Tree,159,0,0.0
18,9,Tree,159,4,0.3225656747817993
0,10,Crops,159,0,0.0
1,10,Crops,159,0,0.0
2,10,Tree,159,0,0.0
3,10,Tree,159,0,0.0
4,10,Tree,159,0,0.0
5,10,Tree,159,0,0.0
6,10,Tree,159,0,0.0
7,10,Tree,159,0,0.0
8,10,Tree,159,3,0.19747430086135864
9,10,Tree,159,0,0.0
10,10,Tree,159,0,0.0
11,10,Tree,159,0,0.0
12,10,Tree,159,0,0.0
13,10,Tree,159,0,0.0
14,10,Tree,159,0,0.0
15,10,Tree,159,0,0.0
16,10,Tree,159,0,0.0
17,10,Tree,159,4,0.010194718837738037
18,10,Tree,159,4,0.34889090061187744
0,11,Crops,159,0,0.0
1,11,Tree,159,0,0.0
2,11,Tree,159,0,0.0
3,11,Tree,159,0,0.0
4,11,Tree,159,0,0.0
5,11,Tree,159,0,0.0
6,11,Tree,159,3,0.06865991652011871
7,11,Tree,159,3,0.3955892026424408
8,11,Tree,159,3,0.4472917318344116
9,11,Tree,159,0,0.0
10,11,Tree,159,0,0.0
11,11,Tree,159,0,0.0
12,11,Tree,159,0,0.0
13,11,Tree,159,0,0.0
14,11,Tree,159,0,0.0
15,11,Tree,159,0,0.0
16,11,Tree,159,4,0.030759908258914948
17,11,Tree,159,4,0.15646086633205414
18,11,Tree,159,4,0.3815077543258667
0,12,Tree,159,0,0.0
1,12,Tree,159,0,0.0
2,12,Tree,159,0,0.0
3,12,Tree,159,0,0.0
4,12,Tree,159,0,0.0
5,12,Tree,159,0,0.0
6,12,Tree,159,3,0.12839816510677338
7,12,Tree,159,3,0.5112742781639099
8,12,Tree,159,3,0.5500392913818359
9,12,Tree,159,0,0.0
10,12,Tree,159,0,0.0
11,12,Tree,159,0,0.0
12,12,Tree,159,0,0.0
13,12,Tree,159,0,0.0
14,12,Tree,159,0,0.0
15,12,Tree,159,0,0.0
16,12,Tree,159,4,0.16079004108905792
17,12,Tree,159,4,0.1377878487110138
18,12,Tree,159,4,0.43177536129951477
0,13,Tree,159,2,0.2395377904176712
1,13,Tree,159,0,0.0
2,13,Tree,159,0,0.0
3,13,Tree,159,0,0.0
4,13,Tree,159,0,0.0
5,13,Tree,159,0,0.0
6,13,Tree,159,0,0.0
7,13,Tree,159,3,0.09113375097513199
8,13,Tree,159,3,0.13237245380878448
9,13,Tree,159,0,0.0
10,13,Tree,159,0,0.0
11,13,Tree,159,0,0.0
12,13,Tree,159,0,0.0
13,13,Tree,159,0,0.0
14,13,Tree,159,0,0.0
15,13,Grass,159,0,0.0
16,13,Grass,159,0,0.0
17,13,Tree,159,0,0.0
18,13,Tree,159,4,0.36958029866218567
0,14,Tree,159,2,0.344981849193573
1,14,Tree,159,0,0.0
2,14,Tree,159,0,0.0
3,14,Tree,159,0,0.0
4,14,Tree,159,0,0.0
5,14,Tree,159,0,0.0
6,14,Tree,159,0,0.0
7,14,Tree,159,0,0.0
8,14,Tree,159,0,0.0
9,14,Tree,159,0,0.0
10,14,Tree,159,0,0.0
11,14,Tree,159,0,0.0
12,14,Tree,159,0,0.0
13,14,Tree,159,0,0.0
14,14,Tree,159,0,0.0
15,14,Tree,159,0,0.0
16,14,Tree,159,0,0.0
17,14,Tree,159,0,0.0
18,14,Tree,159,4,0.08942470699548721
0,15,Tree,159,2,0.3056966960430145
1,15,Tree,159,0,0.0
2,15,Tree,159,0,0.0
3,15,Tree,159,0,0.0
4,15,Tree,159,0,0.0
5,15,Tree,159,0,0.0
6,15,Tree,159,0,0.0
7,15,Tree,159,0,0.0
8,15,Tree,159,0,0.0
9,15,Tree,159,0,0.0
10,15,Tree,159,0,0.0
11,15,Tree,159,0,0.0
12,15,Tree,159,0,0.0
13,15,Tree,159,0,0.0
14,15,Tree,159,0,0.0
15,15,Tree,159,0,0.0
16,15,Tree,159,0,0.0
17,15,Tree,159,0,0.0
18,15,Tree,159,0,0.0
0,16,Tree,159,2,0.23322682082653046
1,16,Tree,159,0,0.0
2,16,Tree,159,0,0.0
3,16,Tree,159,0,0.0
4,16,Tree,159,0,0.0
5,16,Tree,159,0,0.0
6,16,Tree,159,0,0.0
7,16,Tree,159,0,0.0
8,16,Tree,159,0,0.0
9,16,Tree,159,0,0.0
10,16,Tree,159,0,0.0
11,16,Tree,159,0,0.0
12,16,Tree,159,0,0.0
13,16,Tree,159,0,0.0
14,16,Tree,159,0,0.0
15,16,Tree,159,0,0.0
16,16,Tree,159,0,0.0
17,16,Tree,159,0,0.0
18,16,Tree,159,0,0.0
0,17,Tree,159,2,0.30802208185195923
1,17,Tree,159,0,0.0
2,17,Tree,159,0,0.0
3,17,Tree,159,0,0.0
4,17,Tree,159,0,0.0
5,17,Tree,159,0,0.0
6,17,Tree,159,0,0.0
7,17,Tree,159,0,0.0
8,17,Tree,159,0,0.0
9,17,Tree,159,0,0.0
10,17,Tree,159,0,0.0
11,17,Tree,159,0,0.0
12,17,Tree,159,0,0.0
13,17,Tree,159,0,0.0
14,17,Tree,159,0,0.0
15,17,Tree,159,0,0.0
16,17,Tree,159,0,0.0
17,17,Tree,159,0,0.0
18,17,Tree,159,0,0.0
0,18,Tree,159,2,0.17149528861045837
1,18,Tree,159,0,0.0
2,18,Tree,159,0,0.0
3,18,Tree,159,0,0.0
4,18,Tree,159,0,0.0
5,18,Tree,159,0,0.0
6,18,Tree,159,0,0.0
7,18,Tree,159,0,0.0
8,18,Tree,159,0,0.0
9,18,Tree,159,0,0.0
10,18,Tree,159,0,0.0
11,18,Tree,159,0,0.0
12,18,Tree,159,0,0.0
13,18,Tree,159,0,0.0
14,18,Tree,159,0,0.0
15,18,Tree,159,0,0.0
16,18,Tree,159,0,0.0
17,18,Tree,159,0,0.0
18,18,Tree,159,0,0.0
0,0,Crops,160,0,0.0
1,0,Crops,160,0,0.0
2,0,Crops,160,0,0.0
3,0,Crops,160,0,0.0
4,0,Tree,160,0,0.0
5,0,Tree,160,0,0.0
6,0,Crops,160,0,0.0
7,0,Crops,160,0,0.0
8,0,Crops,160,0,0.0
9,0,Crops,160,0,0.0
10,0,Crops,160,0,0.0
11,0,Crops,160,0,0.0
12,0,Crops,160,0,0.0
13,0,Crops,160,0,0.0
14,0,Crops,160,0,0.0
15,0,Crops,160,0,0.0
16,0,Crops,160,0,0.0
17,0,Tree,160,0,0.0
18,0,Built-Up,160,0,0.0
0,1,Crops,160,0,0.0
1,1,Crops,160,0,0.0
2,1,Grass,160,0,0.0
3,1,Grass,160,0,0.0
4,1,Tree,160,0,0.0
5,1,Tree,160,0,0.0
6,1,Crops,160,0,0.0
7,1,Crops,160,0,0.0
8,1,Crops,160,0,0.0
9,1,Crops,160,0,0.0
10,1,Crops,160,0,0.0
11,1,Crops,160,0,0.0
12,1,Grass,160,0,0.0
13,1,Grass,160,0,0.0
14,1,Tree,160,0,0.0
15,1,Tree,160,0,0.0
16,1,Tree,160,0,0.0
17,1,Tree,160,0,0.0
18,1,Grass,160,0,0.0
0,2,Built-Up,160,0,0.0
1,2,Crops,160,0,0.0
2,2,Built-Up,160,0,0.0
3,2,Built-Up,160,0,0.0
4,2,Tree,160,3,0.4173135757446289
5,2,Tree,160,3,0.3086543381214142
6,2,Crops,160,3,0.27187809348106384
7,2,Crops,160,3,0.1166510134935379
8,2,Crops,160,3,0.33165407180786133
9,2,Crops,160,3,0.38955479860305786
10,2,Crops,160,3,0.37969282269477844
11,2,Crops,160,3,0.4164712131023407
12,2,Tree,160,3,0.3725646734237671
13,2,Tree,160,3,0.2506974935531616
14,2,Tree,160,3,0.10678590834140778
15,2,Tree,160,3,0.17774547636508942
16,2,Tree,160,0,0.0
17,2,Tree,160,0,0.0
18,2,Tree,160,0,0.0
0,3,Built-Up,160,0,0.0
1,3,Crops,160,0,0.0
2,3,Built-Up,160,0,0.0
3,3,Built-Up,160,3,0.2881549894809723
4,3,Crops,160,3,0.9694262146949768
5,3,Crops,160,3,1.0
6,3,Crops,160,3,0.9293248057365417
7,3,Built-Up,160,3,0.4841688275337219
8,3,Built-Up,160,3,0.48519447445869446
9,3,Built-Up,160,3,0.5621031522750854
10,3,Built-Up,160,3,0.3827759623527527
11,3,Crops,160,3,0.40021222829818726
12,3,Tree,160,3,0.47095751762390137
13,3,Tree,160,3,0.4880099594593048
14,3,Tree,160,3,0.3921321928501129
15,3,Built-Up,160,3,0.3402499854564667
16,3,Tree,160,3,0.06941580772399902
17,3,Tree,160,0,0.0
18,3,Tree,160,0,0.0
0,4,Built-Up,160,0,0.0
1,4,Crops,160,0,0.0
2,4,Crops,160,0,0.0
3,4,Built-Up,160,0,0.0
4,4,Grass,160,3,0.45070454478263855
5,4,Grass,160,3,0.5837990641593933
6,4,Grass,160,3,0.5690765380859375
7,4,Built-Up,160,3,0.4220062494277954
8,4,Built-Up,160,3,0.537092387676239
9,4,Crops,160,3,0.45032650232315063
10,4,Crops,160,3,0.29056230187416077
11,4,Grass,160,3,0.2985576391220093
12,4,Tree,160,3,0.4372063875198364
13,4,Tree,160,3,0.5937187671661377
14,4,Tree,160,3,0.6612439155578613
15,4,Built-Up,160,3,0.6518234014511108
16,4,Tree,160,3,0.38535407185554504
17,4,Tree,160,3,0.04093365743756294
18,4,Tree,160,0,0.0
0,5,Built-Up,160,0,0.0
1,5,Crops,160,0,0.0
2,5,Crops,160,0,0.0
3,5,Crops,160,0,0.0
4,5,Crops,160,3,0.01844586804509163
5,5,Tree,160,3,0.0702221691608429
6,5,Tree,160,3,0.24099835753440857
7,5,Built-Up,160,0,0.0
8,5,Built-Up,160,0,0.0
9,5,Built-Up,160,0,0.0
10,5,Built-Up,160,0,0.0
11,5,Built-Up,160,0,0.0
12,5,Built-Up,160,3,0.11258534342050552
13,5,Built-Up,160,3,0.3311748504638672
14,5,Built-Up,160,3,0.5808247923851013
15,5,Built-Up,160,3,0.8275537490844727
16,5,Built-Up,160,3,0.5590010285377502
17,5,Tree,160,3,0.14310483634471893
18,5,Tree,160,0,0.0
0,6,Crops,160,0,0.0
1,6,Crops,160,0,0.0
2,6,Crops,160,0,0.0
3,6,Crops,160,0,0.0
4,6,Grass,160,0,0.0
5,6,Grass,160,0,0.0
6,6,Crops,160,3,0.10345494002103806
7,6,Crops,160,0,0.0
8,6,Crops,160,0,0.0
9,6,Built-Up,160,0,0.0
10,6,Built-Up,160,0,0.0
11,6,Built-Up,160,0,0.0
12,6,Built-Up,160,0,0.0
13,6,Built-Up,160,0,0.0
14,6,Built-Up,160,3,0.3201802968978882
15,6,Built-Up,160,3,0.5910298824310303
16,6,Built-Up,160,3,0.4880812466144562
17,6,Built-Up,160,3,0.21035543084144592
18,6,Built-Up,160,0,0.0
0,7,Crops,160,1,0.017490096390247345
1,7,Crops,160,0,0.0
2,7,Crops,160,0,0.0
3,7,Crops,160,0,0.0
4,7,Tree,160,0,0.0
5,7,Tree,160,0,0.0
6,7,Crops,160,0,0.0
7,7,Crops,160,0,0.0
8,7,Crops,160,0,0.0
9,7,Built-Up,160,0,0.0
10,7,Built-Up,160,0,0.0
11,7,Built-Up,160,0,0.0
12,7,Built-Up,160,0,0.0
13,7,Tree,160,0,0.0
14,7,Built-Up,160,3,0.16398261487483978
15,7,Built-Up,160,3,0.502606987953186
16,7,Built-Up,160,3,0.4432588815689087
17,7,Grass,160,3,0.21449168026447296
18,7,Built-Up,160,0,0.0
0,8,Crops,160,1,0.10305052995681763
1,8,Crops,160,0,0.0
2,8,Crops,160,0,0.0
3,8,Crops,160,0,0.0
4,8,Tree,160,0,0.0
5,8,Tree,160,5,0.1169138178229332
6,8,Crops,160,5,0.2895042598247528
7,8,Crops,160,0,0.0
8,8,Crops,160,0,0.0
9,8,Built-Up,160,0,0.0
10,8,Built-Up,160,0,0.0
11,8,Crops,160,0,0.0
12,8,Crops,160,0,0.0
13,8,Tree,160,0,0.0
14,8,Grass,160,3,0.00906382966786623
15,8,Grass,160,3,0.35274749994277954
16,8,Grass,160,3,0.2867024838924408
17,8,Bare,160,3,0.15307068824768066
18,8,Bare,160,0,0.0
0,9,Crops,160,1,0.0878848060965538
1,9,Crops,160,0,0.0
2,9,Crops,160,0,0.0
3,9,Crops,160,0,0.0
4,9,Tree,160,0,0.0
5,9,Tree,160,0,0.0
6,9,Tree,160,0,0.0
7,9,Tree,160,0,0.0
8,9,Crops,160,0,0.0
9,9,Crops,160,0,0.0
10,9,Built-Up,160,0,0.0
11,9,Crops,160,0,0.0
12,9,Crops,160,0,0.0
13,9,Grass,160,0,0.0
14,9,Crops,160,0,0.0
15,9,Built-Up,160,3,0.34403324127197266
16,9,Built-Up,160,3,0.23650629818439484
17,9,Built-Up,160,3,0.10829214751720428
18,9,Built-Up,160,0,0.0
0,10,Crops,160,0,0.0
1,10,Crops,160,0,0.0
2,10,Crops,160,0,0.0
3,10,Crops,160,0,0.0
4,10,Tree,160,0,0.0
5,10,Tree,160,0,0.0
6,10,Grass,160,6,0.04215196520090103
7,10,Grass,160,6,0.11401776969432831
8,10,Crops,160,6,0.17722052335739136
9,10,Crops,160,6,0.08717919886112213
10,10,Crops,160,0,0.0
11,10,Crops,160,0,0.0
12,10,Crops,160,0,0.0
13,10,Grass,160,0,0.0
14,10,Grass,160,0,0.0
15,10,Built-Up,160,3,0.2346556931734085
16,10,Built-Up,160,3,0.20991313457489014
17,10,Built-Up,160,3,0.07832507789134979
18,10,Built-Up,160,0,0.0
0,11,Crops,160,0,0.0
1,11,Crops,160,0,0.0
2,11,Crops,160,0,0.0
3,11,Crops,160,0,0.0
4,11,Tree,160,0,0.0
5,11,Grass,160,0,0.0
6,11,Grass,160,6,0.09396465122699738
7,11,Grass,160,6,0.2050170600414276
8,11,Crops,160,6,0.313414603471756
9,11,Crops,160,6,0.02377515658736229
10,11,Crops,160,0,0.0
11,11,Crops,160,0,0.0
12,11,Crops,160,0,0.0
13,11,Grass,160,0,0.0
14,11,Crops,160,0,0.0
15,11,Crops,160,3,0.0035313284024596214
16,11,Crops,160,3,0.21809792518615723
17,11,Crops,160,3,0.2466263473033905
18,11,Built-Up,160,0,0.0
0,12,Crops,160,0,0.0
1,12,Crops,160,0,0.0
2,12,Crops,160,0,0.0
3,12,Crops,160,0,0.0
4,12,Tree,160,0,0.0
5,12,Tree,160,0,0.0
6,12,Grass,160,6,0.14723993837833405
7,12,Grass,160,6,0.4568783640861511
8,12,Crops,160,6,0.31891965866088867
9,12,Crops,160,0,0.0
10,12,Crops,160,0,0.0
11,12,Crops,160,0,0.0
12,12,Crops,160,0,0.0
13,12,Crops,160,0,0.0
14,12,Crops,160,0,0.0
15,12,Crops,160,0,0.0
16,12,Crops,160,3,0.20109127461910248
17,12,Crops,160,3,0.11966660618782043
18,12,Grass,160,0,0.0
0,13,Crops,160,2,0.17428641021251678
1,13,Crops,160,0,0.0
2,13,Crops,160,0,0.0
3,13,Crops,160,4,0.08088885992765427
4,13,Tree,160,0,0.0
5,13,Tree,160,6,0.04082828015089035
6,13,Tree,160,6,0.45152005553245544
7,13,Grass,160,6,0.7079216241836548
8,13,Crops,160,6,0.31686076521873474
9,13,Crops,160,0,0.0
10,13,Crops,160,0,0.0
11,13,Crops,160,0,0.0
12,13,Crops,160,0,0.0
13,13,Crops,160,0,0.0
14,13,Crops,160,0,0.0
15,13,Crops,160,0,0.0
16,13,Crops,160,0,0.0
17,13,Crops,160,3,0.05255802348256111
18,13,Grass,160,0,0.0
0,14,Crops,160,2,0.2771300673484802
1,14,Crops,160,0,0.0
2,14,Crops,160,0,0.0
3,14,Crops,160,0,0.0
4,14,Crops,160,0,0.0
5,14,Tree,160,6,0.16712041199207306
6,14,Tree,160,6,0.2452985942363739
7,14,Grass,160,6,0.4966847598552704
8,14,Grass,160,6,0.3096562623977661
9,14,Crops,160,0,0.0
10,14,Tree,160,0,0.0
11,14,Tree,160,0,0.0
12,14,Tree,160,0,0.0
13,14,Tree,160,0,0.0
14,14,Crops,160,0,0.0
15,14,Crops,160,0,0.0
16,14,Crops,160,0,0.0
17,14,Crops,160,0,0.0
18,14,Crops,160,0,0.0
0,15,Crops,160,2,0.15304367244243622
1,15,Crops,160,0,0.0
2,15,Crops,160,0,0.0
3,15,Crops,160,0,0.0
4,15,Crops,160,0,0.0
5,15,Crops,160,0,0.0
6,15,Tree,160,0,0.0
7,15,Tree,160,6,0.21394190192222595
8,15,Tree,160,0,0.0
9,15,Tree,160,0,0.0
10,15,Tree,160,0,0.0
11,15,Tree,160,0,0.0
12,15,Tree,160,0,0.0
13,15,Tree,160,0,0.0
14,15,Crops,160,0,0.0
15,15,Crops,160,0,0.0
16,15,Crops,160,0,0.0
17,15,Crops,160,0,0.0
18,15,Crops,160,0,0.0
0,16,Crops,160,2,0.10336888581514359
1,16,Crops,160,0,0.0
2,16,Crops,160,0,0.0
3,16,Crops,160,0,0.0
4,16,Crops,160,0,0.0
5,16,Crops,160,0,0.0
6,16,Grass,160,0,0.0
7,16,Tree,160,6,0.10444767773151398
8,16,Tree,160,0,0.0
9,16,Tree,160,0,0.0
10,16,Tree,160,7,0.3954352140426636
11,16,Tree,160,7,0.2689973711967468
12,16,Tree,160,0,0.0
13,16,Tree,160,0,0.0
14,16,Tree,160,0,0.0
15,16,Crops,160,0,0.0
16,16,Crops,160,0,0.0
17,16,Crops,160,0,0.0
18,16,Crops,160,0,0.0
0,17,Crops,160,2,0.05235479027032852
1,17,Crops,160,0,0.0
2,17,Crops,160,0,0.0
3,17,Crops,160,0,0.0
4,17,Crops,160,0,0.0
5,17,Grass,160,0,0.0
6,17,Grass,160,0,0.0
7,17,Crops,160,0,0.0
8,17,Crops,160,0,0.0
9,17,Crops,160,7,0.17563317716121674
10,17,Crops,160,7,0.5964330434799194
11,17,Crops,160,7,0.5340544581413269
12,17,Tree,160,7,0.2707616090774536
13,17,Tree,160,7,0.12430445849895477
14,17,Tree,160,0,0.0
15,17,Crops,160,7,0.06766809523105621
16,17,Crops,160,0,0.0
17,17,Crops,160,0,0.0
18,17,Crops,160,0,0.0
0,18,Crops,160,2,0.06109083816409111
1,18,Crops,160,0,0.0
2,18,Crops,160,0,0.0
3,18,Crops,160,0,0.0
4,18,Crops,160,0,0.0
5,18,Grass,160,0,0.0
6,18,Crops,160,0,0.0
